,chrom,start,end,hops,TTAAs,lambda,pValue,negLog10pValue,density
14374,chr2,153591141,153594866,18,23,1.607779082590249,1.7607612703276591e-13,12.754299523083041,0.004832214765100671
14375,chr2,153594866,154194750,190,5143,359.5133835548544,1.0,-0.0,0.000316727900727474
14376,chr2,154194750,154197327,12,28,1.9572962744576943,1.0950639239205054e-06,5.960560528316439,0.004656577415599534
14377,chr2,154197327,154677125,246,4395,307.22561165148454,0.9998640847441056,5.9031257356512096e-05,0.0005127157678856518
14378,chr2,154677125,154681772,27,41,2.8660409733130523,1.293128187152853e-17,16.88835842159004,0.005810200129115558
14379,chr2,154681772,154700217,25,125,8.737929796686135,5.294589053082725e-06,5.2761677426206175,0.0013553808620222283
14380,chr2,154700217,154700484,18,4,0.27961375349395634,1.3083133258421975e-26,25.883288235072357,0.06741573033707865
14381,chr2,154700484,154724552,52,255,17.825376785239715,3.819230380455498e-11,10.418024143684068,0.0021605451221538975
14382,chr2,154724552,154836146,82,1114,77.87243034806684,0.33479287341683966,0.4752237952088924,0.000734806530817069
14383,chr2,154836146,154837797,30,20,1.3980687674697818,2.2648212955953264e-29,28.644966060052322,0.018170805572380374
14384,chr2,154837797,154854362,18,150,10.485515756023362,0.021606056400347254,1.6654244945633336,0.0010866284334440084
14385,chr2,154854362,154861095,57,72,5.033047562891214,1.778924748704682e-39,38.749842422862415,0.008465765631961978
14386,chr2,154861095,154940738,42,701,49.002310299815846,0.8591385772133,0.06593677974841722,0.0005273533141644589
14387,chr2,154940738,154942898,16,29,2.0271997128311834,5.808178595682765e-10,9.235960037981688,0.007407407407407408
14388,chr2,154942898,155094856,81,1406,98.28423435312565,0.9667568280040159,0.014682751911742446,0.0005330420247700022
14389,chr2,155094856,155100088,28,46,3.215558165180498,2.3624209212402735e-17,16.626642719980087,0.005351681957186544
14390,chr2,155100088,155142140,33,356,24.885624060962115,0.06823572394590169,1.1659881964490533,0.0007847426995148863
14391,chr2,155142140,155153226,29,126,8.807833235059626,5.999846467228635e-08,7.22185986283111,0.0026159119610319323
14392,chr2,155153226,155159167,90,62,4.334013179156323,1.936991049502261e-83,82.71287238607529,0.01514896482073725
14393,chr2,155159167,155224193,96,648,45.29742806602093,3.839678907888586e-11,10.41570509187275,0.0014763325439055147
14394,chr2,155224193,155305238,47,675,47.18482090210513,0.5301130660784843,0.27563149127281283,0.0005799247331729286
14395,chr2,155305238,155307890,11,28,1.9572962744576943,6.810160511994173e-06,5.16684265186815,0.004147812971342383
14396,chr2,155307890,155309690,53,20,1.3980687674697818,3.0640862156710337e-63,62.5136990189143,0.029444444444444443
14397,chr2,155309690,155943198,231,5974,417.6031408432238,1.0,-0.0,0.0003646362792577205
14398,chr2,155943198,155974201,36,299,20.901128073673238,0.001674307561970088,2.7761647612786,0.0011611779505209174
14399,chr2,155974201,156069763,31,828,57.880046973248966,0.9999585137716311,1.8017613799578157e-05,0.00032439672673238316
14400,chr2,156069763,156088788,31,168,11.743777646746166,2.2043858496372325e-06,5.656712385454674,0.0016294349540078843
14401,chr2,156088788,156174516,40,774,54.10526130108055,0.9804387102247177,0.00857955002593623,0.0004665920119447555
14402,chr2,156174516,156196256,51,168,11.743777646746166,2.3976510615877834e-17,16.62021402100933,0.00234590616375345
14403,chr2,156196256,156254811,12,454,31.736161021564044,0.9999796651814947,8.831389259997957e-06,0.0002049355306976347
14404,chr2,156254811,156259630,17,20,1.3980687674697818,2.2423200496597488e-13,12.6493023998226,0.0035277028429134675
14405,chr2,156259630,156294079,16,292,20.411804005058812,0.8636772097894576,0.06364854016058101,0.0004644547011524282
14406,chr2,156294079,156294107,4,1,0.06990343837348909,9.408586404515758e-07,6.026475622357565,0.14285714285714285
14407,chr2,156294107,156303179,19,74,5.172854439638193,2.274397471903495e-06,5.643133636055467,0.0020943562610229276
14408,chr2,156303179,156334684,14,176,12.303005153734079,0.35081559918138644,0.4549211037672931,0.00044437390890334866
14409,chr2,156334684,156335179,10,3,0.20971031512046726,3.747182588757666e-14,13.426295144547536,0.020202020202020204
14410,chr2,156335179,156335230,16,1,0.06990343837348909,1.4547468110403276e-32,31.837212586153186,0.3137254901960784
14411,chr2,156335230,156345774,90,127,8.877736673433114,2.3133485069814675e-57,56.63575893564375,0.00853566009104704
14412,chr2,156345774,156369888,17,160,11.184550139758255,0.0629802378290455,1.2007957036923762,0.0007049846562163059
14413,chr2,156369888,156369921,4,1,0.06990343837348909,9.408586404515758e-07,6.026475622357565,0.12121212121212122
14414,chr2,156369921,156382161,11,70,4.893240686144236,0.011860549682610754,1.9258951829285291,0.0008986928104575163
14415,chr2,156382161,156386021,28,46,3.215558165180498,2.3624209212402735e-17,16.626642719980087,0.007253886010362694
14416,chr2,156386021,156398375,16,88,6.151502576867039,0.0006604480380078518,3.180161345640943,0.0012951270843451514
14417,chr2,156398375,156401700,53,17,1.1883584523493145,6.836812578042878e-67,66.1651463255318,0.01593984962406015
14418,chr2,156401700,156430634,30,207,14.470011743312241,0.00023453138902546335,3.6297990242995564,0.001036842469067533
14419,chr2,156430634,156431670,45,9,0.6291309453614018,3.965392127752528e-66,65.40171385992302,0.04343629343629344
14420,chr2,156431670,156439823,46,43,3.0058478500600305,9.314290844785955e-38,37.03085020506406,0.0056420949343799825
14421,chr2,156439823,156450880,9,73,5.102951001264703,0.07502204087104587,1.1248111256428064,0.0008139640047029031
14422,chr2,156450880,156450908,8,1,0.06990343837348909,1.3289015404988832e-14,13.876507195131056,0.2857142857142857
14423,chr2,156450908,156624108,143,1509,105.48428850559503,0.00029670947762710457,3.527668581032624,0.000825635103926097
14424,chr2,156624108,156930791,129,2560,178.95280223613207,0.9999625859385268,1.62490244162829e-05,0.00042062977080568534
14425,chr2,156930791,156936909,20,59,4.124302864035856,1.6732329392843326e-08,7.776443594480712,0.0032690421706440013
14426,chr2,156936909,157689264,314,6010,420.1196646246694,0.9999999734254589,1.1541176722268945e-08,0.0004173561682982103
14427,chr2,157689264,157768738,6,551,38.516794543792486,0.9999999999848638,6.573579257676869e-12,7.549638875607117e-05
14428,chr2,157768738,158184898,177,2891,202.09084033775696,0.9662489376444291,0.01491097056434664,0.0004253171856978085
14429,chr2,158184898,158202750,45,174,12.163198276987101,3.973236543451806e-13,12.400855578801211,0.002520725969079095
14430,chr2,158202750,158357892,78,1145,80.03943693764501,0.6051156555119286,0.21816161088431607,0.0005027652086475615
14431,chr2,158357892,158358983,10,12,0.838841260481869,2.2230017285696246e-08,7.653060199600624,0.00916590284142988
14432,chr2,158358983,158455317,36,723,50.54018594403261,0.9864934403172384,0.005905798240982132,0.0003736998359872942
14433,chr2,158455317,158497656,47,372,26.00407907493794,0.0001345775246994816,3.8710274639903104,0.0011100876260658021
14434,chr2,158497656,158497795,7,3,0.20971031512046726,2.946685381257174e-09,8.530666231465329,0.050359712230215826
14435,chr2,158497795,158619113,122,1069,74.72677562125983,3.270724375379846e-07,6.48535605241893,0.0010056215895415355
14436,chr2,158619113,158619961,7,4,0.27961375349395634,2.0769834595178603e-08,7.682566962043969,0.008254716981132075
14437,chr2,158619961,158723295,34,639,44.668297120659524,0.957548843836006,0.018839063764119056,0.00032903013528944974
14438,chr2,158723295,158723572,7,1,0.06990343837348909,1.5223283242905643e-12,11.817491672105357,0.02527075812274368
14439,chr2,158723572,158734126,19,38,2.6563306581925854,7.656921309858251e-11,10.11594581612533,0.0018002653022550692
14440,chr2,158734126,158734616,17,7,0.48932406861442357,9.365143062940764e-21,20.02848558390848,0.03469387755102041
14441,chr2,158734616,158964462,103,1254,87.6589117203553,0.05930286552422291,1.2269243209478704,0.00044812613663061353
14442,chr2,158964462,158967941,16,47,3.285461603553987,4.0740035564410664e-07,6.389978596214093,0.004599022707674619
14443,chr2,158967941,159066311,39,602,42.08186990084043,0.703374086280179,0.15281363600888964,0.0003964623360780726
14444,chr2,159066311,159098382,41,239,16.706921771263893,3.7563836938720397e-07,6.42523005335465,0.0012784135200024946
14445,chr2,159098382,159099585,11,7,0.48932406861442357,6.164767242419827e-12,11.21008331602542,0.00914380714879468
14446,chr2,159099585,159246164,55,872,60.95579826168248,0.7939973745197447,0.10018093363521154,0.00037522428178661337
14447,chr2,159246164,159317773,91,557,38.93621517403342,8.279625934736557e-13,12.081989283764576,0.0012707899844991552
14448,chr2,159317773,159398474,28,727,50.81979969752656,0.9998151880926234,8.027020923741372e-05,0.00034695976505867335
14449,chr2,159398474,159404692,27,89,6.221406015240529,6.368582732535714e-10,9.195957205015064,0.004342232229012544
14450,chr2,159404692,159512143,56,1054,73.6782240456575,0.9859152104731642,0.006160433138924371,0.0005211677881080679
14451,chr2,159512143,159512576,11,7,0.48932406861442357,6.164767242419827e-12,11.21008331602542,0.025404157043879907
14452,chr2,159512576,159530554,37,192,13.421460167709904,8.85344549207255e-08,7.052887682184865,0.0020580709756368894
14453,chr2,159530554,159603181,59,616,43.060518038069276,0.012099018229239353,1.9172498689333441,0.0008123700552136257
14454,chr2,159603181,159605698,13,34,2.376716904698629,1.3831972927235517e-06,5.85911586976043,0.005164878823996822
14455,chr2,159605698,159606249,26,6,0.4194206302409345,2.558108005420508e-37,36.592081123200636,0.047186932849364795
14456,chr2,159606249,159610856,21,40,2.7961375349395636,3.2634881912258966e-12,11.486317954438729,0.0045582808769264165
14457,chr2,159610856,159616780,101,79,5.522371631505638,4.038199629453912e-88,87.39381221540049,0.017049291019581365
14458,chr2,159616780,159616805,10,1,0.06990343837348909,7.20494848203625e-19,18.142369120200076,0.4
14459,chr2,159616805,159617720,27,19,1.3281653290962927,5.433483438322841e-26,25.264921652364507,0.029508196721311476
14460,chr2,159617720,159619314,11,24,1.677682520963738,1.6091884561154784e-06,5.79339309160123,0.006900878293601004
14461,chr2,159619314,159711231,54,684,47.813951847466534,0.20313771404455983,0.6922094390722682,0.0005874865367668658
14462,chr2,159711231,159716365,24,52,3.6349787954214325,1.4075191654285746e-12,11.851545682882865,0.004674717569146864
14463,chr2,159716365,159769455,15,489,34.18278136463616,0.9999199179459529,3.478058684113152e-05,0.000282539084573366
14464,chr2,159769455,159799371,46,253,17.685569908492738,1.4828098227617061e-08,7.8289145456819424,0.0015376387217542452
14465,chr2,159799371,160154461,156,2592,181.1897122640837,0.974039650425318,0.011423363849898022,0.0004393252414880734
14466,chr2,160154461,160221451,72,432,30.198285377347286,7.688918558531488e-11,10.114134739143914,0.0010747872816838334
14467,chr2,160221451,160228267,31,29,2.0271997128311834,5.581258632263173e-26,25.253267852064557,0.004548122065727699
14468,chr2,160228267,160228492,19,3,0.20971031512046726,8.69322532834977e-31,30.060819063318494,0.08444444444444445
14469,chr2,160228492,160231115,26,22,1.5378756442167598,4.091238418404433e-23,22.38814521109553,0.009912314144109797
14470,chr2,160231115,160273291,53,259,18.104990538733674,2.2127240237300733e-11,10.655072748948998,0.001256638846737481
14471,chr2,160273291,160351935,27,641,44.808103997406505,0.9983359674170607,0.0007232821180199184,0.00034331926148212195
14472,chr2,160351935,160355675,28,40,2.7961375349395636,7.063518954867558e-19,18.15097888507605,0.0074866310160427805
14473,chr2,160355675,160491480,125,1110,77.59281659457288,4.59418714353029e-07,6.3377913178595096,0.0009204373918486065
14474,chr2,160491480,160492504,18,7,0.48932406861442357,2.5421599329826113e-22,21.594797130482682,0.017578125
14475,chr2,160492504,160583020,73,716,50.050861875418185,0.0013775825824438892,2.860882356886593,0.0008064872508727739
14476,chr2,160583020,160588536,27,26,1.8174893977107163,1.616247195960748e-22,21.791492215571616,0.004894851341551849
14477,chr2,160588536,160749619,139,1250,87.37929796686136,2.196008824134877e-07,6.658365919110204,0.0008629091834644252
14478,chr2,160749619,160753387,68,27,1.8873928360842054,3.601923107491448e-79,78.44346556257385,0.018046709129511677
14479,chr2,160753387,160753635,33,7,0.48932406861442357,4.0905691275934677e-48,47.388216263685074,0.13306451612903225
14480,chr2,160753635,160769983,32,92,6.431116330360996,5.564273714788908e-13,12.254591514571683,0.0019574259848299485
14481,chr2,160769983,160872814,43,691,48.303275916080956,0.7961809545591888,0.09898821538389542,0.0004181618383561377
14482,chr2,160872814,161001786,127,947,66.19855613969416,2.1462814028491233e-11,10.66831333749937,0.0009847098595043885
14483,chr2,161001786,161116351,51,818,57.18101258951407,0.8103195719984974,0.09134367126406502,0.0004451621350325143
14484,chr2,161116351,161121349,12,42,2.9359444116865414,5.838683867072185e-05,4.2336850387927125,0.0024009603841536613
14485,chr2,161121349,161125267,61,35,2.446620343072118,8.953169452121406e-62,61.04802319575674,0.015569167942827974
14486,chr2,161125267,161135400,12,73,5.102951001264703,0.006355558051275935,2.196846310106154,0.0011842494818908517
14487,chr2,161135400,161136466,25,12,0.838841260481869,3.5585224761870913e-28,27.448730286756206,0.02345215759849906
14488,chr2,161136466,161139199,9,37,2.5864272198190963,0.0014354715784950765,2.843005401861275,0.003293084522502744
14489,chr2,161139199,161157791,4,142,9.92628824903545,0.989091573539791,0.004763498046960434,0.0002151462994836489
14490,chr2,161157791,161163671,30,54,3.7747856721684108,1.9946852891409604e-17,16.700125615250922,0.00510204081632653
14491,chr2,161163671,161223165,50,568,39.7051529961418,0.06402351809268463,1.1936604650519262,0.0008404208827780952
14492,chr2,161223165,161223385,14,5,0.34951719186744545,3.3618769595603883e-18,17.47341818523379,0.06363636363636363
14493,chr2,161223385,161233760,4,115,8.038895412951245,0.9587198763355967,0.018308268671911036,0.0003855421686746988
14494,chr2,161233760,161253222,49,186,13.00203953746897,1.9298214830349798e-14,13.71448286328166,0.0025177268523276126
14495,chr2,161253222,161307513,31,482,33.69345729602174,0.7019135110559919,0.15371639782060134,0.0005709970344992724
14496,chr2,161307513,161307932,18,6,0.4194206302409345,1.69389482001279e-23,22.77111356006565,0.04295942720763723
14497,chr2,161307932,161415440,102,1106,77.31320284107893,0.004127955800504779,2.384264961501883,0.0009487666034155598
14498,chr2,161415440,161555830,41,1055,73.74812748403099,0.9999875250056508,5.417855001556742e-06,0.00029204359284849346
14499,chr2,161555830,161581679,25,160,11.184550139758255,0.00025332703248730215,3.5963184642416066,0.0009671554025300785
14500,chr2,161581679,161586808,26,58,4.054399425662367,3.2348944578469033e-13,12.490139884121223,0.005069214271787873
14501,chr2,161586808,161587193,11,6,0.4194206302409345,1.205722829396753e-12,11.918752515992034,0.02857142857142857
14502,chr2,161587193,161623121,10,307,21.460355580661147,0.9979057846021266,0.0009104598738588187,0.00027833444667112
14503,chr2,161623121,161694330,120,711,49.70134468355074,2.4087437660934203e-17,16.61820939630317,0.0016851802440702721
14504,chr2,161694330,161694615,13,6,0.4194206302409345,1.3526866546064394e-15,14.868802794633613,0.0456140350877193
14505,chr2,161694615,161708777,21,133,9.297157303674048,0.0006593518270321087,3.180882786065141,0.0014828414065809915
14506,chr2,161708777,161709966,11,12,0.838841260481869,1.6838567000212108e-09,8.773694870697481,0.009251471825063078
14507,chr2,161709966,161755794,35,372,26.00407907493794,0.05293315735851766,1.2762722004261624,0.0007637252334817143
14508,chr2,161755794,161762533,25,73,5.102951001264703,2.413632862185851e-10,9.617328789770083,0.0037097492209526638
14509,chr2,161762533,161840409,58,658,45.99646244975582,0.048896219696407235,1.3107247161003746,0.0007447737428732858
14510,chr2,161840409,161844766,28,54,3.7747856721684108,1.2294772708635951e-15,14.910279495578994,0.006426440211154464
14511,chr2,161844766,161845600,32,11,0.7689378221083799,4.02377804441722e-40,39.395365983405256,0.03836930455635491
14512,chr2,161845600,161864386,49,161,11.254453578131743,8.976193907646276e-17,16.046907774168222,0.002608325348663899
14513,chr2,161864386,161865997,44,22,1.5378756442167598,1.40324388719375e-47,46.85286684097631,0.027312228429546864
14514,chr2,161865997,161866523,51,10,0.6990343837348909,3.81127164654359e-75,74.41893009599548,0.09695817490494296
14515,chr2,161866523,161867027,6,4,0.27961375349395634,5.226314382763027e-07,6.281804469351792,0.011904761904761904
14516,chr2,161867027,161867392,39,4,0.27961375349395634,9.723192078539713e-69,68.01219113481524,0.10684931506849316
14517,chr2,161867392,161868129,20,10,0.6990343837348909,1.6403582414627766e-22,21.7850612950619,0.027137042062415198
14518,chr2,161868129,161868169,13,1,0.06990343837348909,1.432237967024438e-25,24.843984817796688,0.325
14519,chr2,161868169,161870111,16,30,2.0971031512046725,9.359483099433189e-10,9.028748135584829,0.008238928939237899
14520,chr2,161870111,161873023,74,36,2.516523781445607,1.1524693912711027e-79,78.93837060032321,0.025412087912087912
14521,chr2,161873023,161873223,22,5,0.34951719186744545,5.759622612033634e-32,31.23960597193803,0.11
14522,chr2,161873223,161885333,38,134,9.367060742047537,1.788900805341202e-12,11.747413740420505,0.003137902559867878
14523,chr2,161885333,161906010,9,165,11.5340673316257,0.8120145788991071,0.09043617337139126,0.00043526623784881754
14524,chr2,161906010,161906137,8,3,0.20971031512046726,7.701522790799213e-11,10.113423395054157,0.06299212598425197
14525,chr2,161906137,161911605,21,48,3.355365041927476,8.835913393994192e-11,10.05374854955646,0.0038405267008046816
14526,chr2,161911605,161913348,26,20,1.3980687674697818,3.926399094116823e-24,23.406005559151772,0.01491681009753299
14527,chr2,161913348,161946113,53,250,17.47585959337227,6.2622443314599125e-12,11.203269991695995,0.0016175797344727607
14528,chr2,161946113,161946266,14,6,0.4194206302409345,4.044182934142753e-17,16.393169207806093,0.0915032679738562
14529,chr2,161946266,161953710,28,62,4.334013179156323,3.43883155707687e-14,13.463589096531472,0.0037614185921547557
14530,chr2,161953710,162155660,153,1607,112.33482546619696,0.00015494297819765448,3.80982810060644,0.0007576132706115375
14531,chr2,162155660,162270367,38,972,67.94614209903139,0.9999705123529686,1.2806511207902845e-05,0.00033127882343710497
14532,chr2,162270367,162318213,57,484,33.833264172768715,0.00017338252995054853,3.760994664231801,0.00119132215859215
14533,chr2,162318213,162322316,50,39,2.7262340965660745,1.3643520131267914e-44,43.86507356396468,0.012186205215695833
14534,chr2,162322316,162333949,9,58,4.054399425662367,0.0230273612745184,1.6377558253693798,0.000773661136422247
14535,chr2,162333949,162334675,11,8,0.5592275069879127,2.5124408040111178e-11,10.599904161927348,0.015151515151515152
14536,chr2,162334675,162376359,82,488,34.11287792626268,2.720948924783407e-12,11.565279610330832,0.001967181652432588
14537,chr2,162376359,162433781,33,592,41.38283551710554,0.9204679354780638,0.03599133555484485,0.0005746926265194524
14538,chr2,162433781,162471012,3,335,23.417651855118844,0.9999999798187241,8.764616837706674e-09,8.057801294620075e-05
14539,chr2,162471012,162482453,37,94,6.570923207107974,2.1963432709774956e-16,15.658299782145145,0.0032339830434402585
14540,chr2,162482453,162513854,36,325,22.718617471383954,0.006072995761784907,2.2165970219622495,0.0011464603038119805
14541,chr2,162513854,162513961,6,2,0.13980687674697817,9.201543991911931e-09,8.036139293208098,0.056074766355140186
14542,chr2,162513961,162552374,63,354,24.745817184215134,9.04009863301416e-11,10.043826831079935,0.0016400697680472756
14543,chr2,162552374,162556063,29,28,1.9572962744576943,4.905603657745264e-24,23.309307543004373,0.007861208999728924
14544,chr2,162556063,162581868,27,195,13.631170482830372,0.0008990590196900093,3.046211797605638,0.0010463088548730865
14545,chr2,162581868,162584442,20,22,1.5378756442167598,5.21574539535518e-16,15.282683616680098,0.00777000777000777
14546,chr2,162584442,162815190,194,2192,153.22833691468807,0.0008521619626817354,3.0694778549819692,0.0008407440151160573
14547,chr2,162815190,162815870,18,9,0.6291309453614018,2.0529025685095772e-20,19.6876316619118,0.026470588235294117
14548,chr2,162815870,162818983,10,29,2.0271997128311834,5.19455588813052e-05,4.28445157680344,0.0032123353678123997
14549,chr2,162818983,162819283,14,6,0.4194206302409345,4.044182934142753e-17,16.393169207806093,0.04666666666666667
14550,chr2,162819283,162820656,9,4,0.27961375349395634,2.239304455744572e-11,10.64988685574616,0.0065549890750182084
14551,chr2,162820656,162821989,73,14,0.9786481372288471,1.7627083915249726e-107,106.75381952798797,0.05476369092273068
14552,chr2,162821989,162825237,85,39,2.7262340965660745,2.529652807582506e-93,92.59693908123448,0.026169950738916255
14553,chr2,162825237,162828708,41,44,3.0757512884335196,1.509230312027129e-31,30.82124448082731,0.01181215787957361
14554,chr2,162828708,162832674,7,36,2.516523781445607,0.01465257099708678,1.8340861656250114,0.0017650025214321734
14555,chr2,162832674,162837551,48,57,3.9844959872888777,1.0723483738245632e-34,33.96966410246873,0.009842116054951815
14556,chr2,162837551,163122106,147,2400,167.7682520963738,0.9520948465085128,0.02131978558244488,0.0005165960886296146
14557,chr2,163122106,163158382,89,344,24.046782800480244,2.4399277497065083e-24,23.6126230336483,0.002453412724666446
14558,chr2,163158382,163169236,6,108,7.5495713443368215,0.7639406514346576,0.11694037932430747,0.000552791597567717
14559,chr2,163169236,163172691,29,38,2.6563306581925854,1.754475288983243e-20,19.755852744253247,0.008393632416787264
14560,chr2,163172691,163194650,50,250,17.47585959337227,1.6952544285807697e-10,9.770765112424671,0.0022769707181565647
14561,chr2,163194650,163342514,89,1333,93.18128335186096,0.6814170725066078,0.16658698963733964,0.000601904452740356
14562,chr2,163342514,163351645,81,95,6.6408266454814635,9.75761726851668e-58,57.01065622059873,0.008870879421750083
14563,chr2,163351645,163366078,16,101,7.060247275722397,0.0026130246112264915,2.5828564997753447,0.0011085706367352595
14564,chr2,163366078,163369492,20,22,1.5378756442167598,5.21574539535518e-16,15.282683616680098,0.005858230814294083
14565,chr2,163369492,163369551,14,2,0.13980687674697817,1.0973323283394638e-23,22.959661825928663,0.23728813559322035
14566,chr2,163369551,163376733,40,65,4.54372349427679,2.8998101745772363e-24,23.537630430663764,0.00556947925368978
14567,chr2,163376733,163393613,6,120,8.38841260481869,0.841812998773716,0.0747843724201294,0.00035545023696682463
14568,chr2,163393613,163407299,40,167,11.673874208372677,7.096057381629349e-11,10.14898288127889,0.0029226947245360223
14569,chr2,163407299,163593484,153,1526,106.67264695794434,1.4526155261171291e-05,4.837849318242255,0.0008217632999436044
14570,chr2,163593484,163682369,205,798,55.78294382204429,3.229337106531582e-53,52.490886617149215,0.0023063509028519997
14571,chr2,163682369,163683868,20,16,1.1184550139758254,1.3311109952020846e-18,17.87578572920305,0.0133422281521014
14572,chr2,163683868,163704507,38,179,12.512715468854546,5.1566972880383394e-09,8.287628362095939,0.0018411744755075343
14573,chr2,163704507,163726266,103,243,16.986535524757848,2.541938698381115e-45,44.59483492713993,0.004733673422491843
14574,chr2,163726266,163726466,18,3,0.20971031512046726,7.880552100153053e-29,28.10344335539742,0.09
14575,chr2,163726466,163731382,70,52,3.6349787954214325,3.989163559813321e-63,62.399118156804185,0.014239218877135883
14576,chr2,163731382,163733165,87,13,0.9087446988553581,4.682401474536177e-137,136.32953135213006,0.04879416713404375
14577,chr2,163733165,163733747,63,8,0.5592275069879127,3.645706736636791e-104,103.43821826924737,0.10824742268041238
14578,chr2,163733747,163733956,1,1,0.06990343837348909,0.06751614228322415,1.1705923802593476,0.004784688995215311
14579,chr2,163733956,163734505,64,7,0.48932406861442357,6.630323921531744e-110,109.17846525381282,0.11657559198542805
14580,chr2,163734505,163735761,57,13,0.9087446988553581,4.321533566799111e-80,79.36436210934005,0.04538216560509554
14581,chr2,163735761,163735788,13,1,0.06990343837348909,1.432237967024438e-25,24.843984817796688,0.48148148148148145
14582,chr2,163735788,163737364,13,3,0.20971031512046726,2.005621304771977e-19,18.697751065719284,0.008248730964467006
14583,chr2,163737364,163737875,24,4,0.27961375349395634,6.429052161942525e-38,37.19185305058757,0.046966731898238745
14584,chr2,163737875,163746045,46,85,5.941792261746572,2.175989646095606e-25,24.662343175450992,0.005630354957160343
14585,chr2,163746045,163754247,8,70,4.893240686144236,0.12246174536812374,0.9119995551375606,0.000975371860521824
14586,chr2,163754247,163755602,21,18,1.2582618907228036,7.343457124669174e-19,18.134099436446665,0.015498154981549815
14587,chr2,163755602,163770994,8,125,8.737929796686135,0.6445312091169022,0.19075604864556697,0.0005197505197505198
14588,chr2,163770994,163778098,29,59,4.124302864035856,1.4836995218168014e-15,14.82865404328206,0.004082207207207207
14589,chr2,163778098,163778611,22,4,0.27961375349395634,4.543554437826348e-34,33.342604264154666,0.042884990253411304
14590,chr2,163778611,163780675,13,15,1.0485515756023362,1.1262393750702096e-10,9.948369293122887,0.006298449612403101
14591,chr2,163780675,163819988,57,319,22.29919684114302,5.866155596444437e-10,9.231646421788296,0.001449902068018213
14592,chr2,163819988,163833311,2,75,5.242757878011681,0.9670029074399903,0.01457222014321754,0.0001501163401636268
14593,chr2,163833311,163837034,19,31,2.1670065895781616,2.5388564057018164e-12,11.595361861542528,0.0051034112275047
14594,chr2,163837034,163840098,59,39,2.7262340965660745,2.4682717340298605e-56,55.607607030176304,0.019255874673629242
14595,chr2,163840098,163840183,14,3,0.20971031512046726,3.0012478029922564e-21,20.522698144852015,0.16470588235294117
14596,chr2,163840183,163841819,30,14,0.9786481372288471,7.656543216123027e-34,33.11596726183053,0.018337408312958436
14597,chr2,163841819,163858443,59,153,10.69522607114383,1.0477058208389738e-24,23.97976064323129,0.0035490856592877767
14598,chr2,163858443,163998428,123,1246,87.0996842133674,0.00016613537136484738,3.7795378934175967,0.0008786655713112119
14599,chr2,163998428,164054525,16,481,33.62355385764825,0.9997360966725769,0.00011462688472925811,0.0002852202435067829
14600,chr2,164054525,164121214,79,580,40.54399425662367,5.8647547634241345e-08,7.2317501433299345,0.0011846031579420893
14601,chr2,164121214,164128535,25,50,3.4951719186744543,8.71872047667624e-14,13.05954724565142,0.0034148340390657015
14602,chr2,164128535,164429121,174,2651,185.31401512811956,0.8064632917589118,0.09341539585017673,0.0005788692753488186
14603,chr2,164429121,164432214,25,41,2.8660409733130523,1.1147808056250484e-15,14.95281051760754,0.008082767539605561
14604,chr2,164432214,164521393,71,764,53.40622691734566,0.012216785644572356,1.9130430461766523,0.0007961515603449243
14605,chr2,164521393,164527290,63,72,5.033047562891214,5.85890353299461e-46,45.23218365260403,0.010683398338138037
14606,chr2,164527290,164621970,114,809,56.55188164415267,1.2704149675975568e-11,10.896054398176792,0.0012040557667934095
14607,chr2,164621970,164660846,7,282,19.712769621323922,0.9996866021925647,0.00013612827067488705,0.00018005967692149397
14608,chr2,164660846,164663699,36,38,2.6563306581925854,3.8218987206415927e-28,27.417720825823466,0.012618296529968454
14609,chr2,164663699,164688322,13,210,14.679722058432707,0.7050082302768165,0.15180581301861226,0.0005279616618608618
14610,chr2,164688322,164696062,56,74,5.172854439638193,8.160693448955441e-38,37.08827293582224,0.007235142118863049
14611,chr2,164696062,164823797,92,1224,85.56180856915064,0.25701062354772575,0.5900489247122873,0.0007202411242024503
14612,chr2,164823797,164844621,81,202,14.120494551444795,2.1087648246617606e-34,33.6759718512926,0.0038897426046869
14613,chr2,164844621,164912202,59,608,42.50129053108137,0.009528975038126438,2.020953810717913,0.0008730264423432621
14614,chr2,164912202,164918051,18,57,3.9844959872888777,2.3480230121422074e-07,6.629297651037113,0.003077449136604548
14615,chr2,164918051,164990765,26,675,47.18482090210513,0.9997038332724747,0.00012864262626086396,0.0003575652556591578
14616,chr2,164990765,164993177,9,17,1.1883584523493145,4.497013562025214e-06,5.347075802691379,0.0037313432835820895
14617,chr2,164993177,165484699,125,4353,304.289667239798,1.0,-0.0,0.0002543121162430166
14618,chr2,165484699,165490823,15,29,2.0271997128311834,4.622356916754658e-09,8.335136523376072,0.002449379490529066
14619,chr2,165490823,165791771,102,2563,179.16251255125252,0.9999999998594453,6.104212150260626e-11,0.0003389289844092667
14620,chr2,165791771,165795671,24,33,2.30681346632514,9.112384984097623e-17,16.040367940274734,0.006153846153846154
14621,chr2,165795671,165804356,5,62,4.334013179156323,0.4361280352112072,0.3603859950826306,0.0005757052389176742
14622,chr2,165804356,165805793,25,19,1.3281653290962927,2.1705439172214343e-23,22.663431422534806,0.017397355601948505
14623,chr2,165805793,165953266,69,1291,90.2453389401744,0.9911847668649072,0.0038453810845246756,0.0004678822564130383
